zone,pixel_id,universe,channel,cat_x,cat_y,cat_z,x_norm,y_norm,z_norm
main-arch,327,19,112,-9.8700,6.1450,-3.4391,0.0920,0.3257,0.3211
main-arch,328,19,115,-9.8700,6.3031,-3.4769,0.0920,0.3342,0.3189
main-arch,329,19,118,-9.8700,6.4608,-3.4489,0.0920,0.3427,0.3205
main-arch,330,19,121,-9.8700,6.6172,-3.4131,0.0920,0.3511,0.3226
main-arch,331,19,124,-9.8700,6.7717,-3.3690,0.0920,0.3593,0.3252
main-arch,332,19,127,-9.8700,6.9237,-3.3201,0.0920,0.3675,0.3280
main-arch,333,19,130,-9.8700,7.0755,-3.2683,0.0920,0.3757,0.3310
main-arch,334,19,133,-9.8700,7.2249,-3.2065,0.0920,0.3837,0.3346
main-arch,335,19,136,-9.8700,7.3681,-3.1381,0.0920,0.3914,0.3386
main-arch,336,19,139,-9.8700,7.5128,-3.0663,0.0920,0.3991,0.3428
main-arch,337,19,142,-9.8700,7.6529,-2.9878,0.0920,0.4067,0.3473
main-arch,338,19,145,-9.8700,7.7907,-2.9040,0.0920,0.4141,0.3522
main-arch,339,19,148,-9.8700,7.9243,-2.8168,0.0920,0.4212,0.3573
main-arch,340,19,151,-9.8700,8.0578,-2.7280,0.0920,0.4284,0.3624
main-arch,341,19,154,-9.8700,8.1894,-2.6317,0.0920,0.4355,0.3680
main-arch,342,19,157,-9.8700,8.3112,-2.5290,0.0920,0.4420,0.3740
main-arch,343,19,160,-9.8700,8.4324,-2.4269,0.0920,0.4485,0.3799
main-arch,344,19,163,-9.8700,8.5557,-2.3262,0.0920,0.4551,0.3858
main-arch,345,19,166,-9.8700,8.6582,-2.2248,0.0920,0.4606,0.3917
main-arch,346,19,169,-9.8700,8.7581,-2.1205,0.0920,0.4660,0.3978
main-arch,347,19,172,-9.8700,8.8549,-2.0096,0.0920,0.4712,0.4042
main-arch,348,19,175,-9.8700,8.9647,-1.8917,0.0920,0.4771,0.4111
main-arch,349,19,178,-9.8700,9.0698,-1.7735,0.0920,0.4827,0.4179
main-arch,350,19,181,-9.8700,9.1566,-1.6538,0.0920,0.4874,0.4249
main-arch,351,19,184,-9.8700,9.2582,-1.5313,0.0920,0.4929,0.4320
main-arch,352,19,187,-9.8700,9.3360,-1.4071,0.0920,0.4970,0.4392
main-arch,353,19,190,-9.8700,9.4334,-1.2775,0.0920,0.5023,0.4468
main-arch,354,19,193,-9.8700,9.5216,-1.1434,0.0920,0.5070,0.4546
main-arch,355,19,196,-9.8700,9.6063,-1.0071,0.0920,0.5116,0.4625
main-arch,356,19,199,-9.8700,9.6876,-0.8695,0.0920,0.5159,0.4705
main-arch,357,19,202,-9.8700,9.7681,-0.7364,0.0920,0.5202,0.4783
main-arch,358,19,205,-9.8700,9.8346,-0.6010,0.0920,0.5238,0.4861
main-arch,359,19,208,-9.8700,9.9074,-0.4584,0.0920,0.5277,0.4944
main-arch,360,19,211,-9.8700,9.9070,-0.3157,0.0920,0.5277,0.5027
main-arch,361,19,214,-9.8700,9.8346,-0.1804,0.0920,0.5238,0.5106
main-arch,362,19,217,-9.8700,9.7681,-0.0472,0.0920,0.5202,0.5183
main-arch,363,19,220,-9.8700,9.6876,0.0903,0.0920,0.5159,0.5263
main-arch,364,19,223,-9.8700,9.6063,0.2266,0.0920,0.5116,0.5343
main-arch,365,19,226,-9.8700,9.5216,0.3607,0.0920,0.5070,0.5421
main-arch,366,19,229,-9.8700,9.4334,0.4904,0.0920,0.5023,0.5496
main-arch,367,19,232,-9.8700,9.3360,0.6145,0.0920,0.4970,0.5568
main-arch,368,19,235,-9.8700,9.2582,0.7371,0.0920,0.4929,0.5639
main-arch,369,19,238,-9.8700,9.1566,0.8567,0.0920,0.4874,0.5709
main-arch,370,19,241,-9.8700,9.0698,0.9749,0.0920,0.4827,0.5778
main-arch,371,19,244,-9.8700,8.9647,1.0928,0.0920,0.4771,0.5846
main-arch,372,19,247,-9.8700,8.8548,1.2037,0.0920,0.4712,0.5911
main-arch,373,19,250,-9.8700,8.7581,1.3080,0.0920,0.4660,0.5971
main-arch,374,19,253,-9.8700,8.6582,1.4094,0.0920,0.4606,0.6030
main-arch,375,19,256,-9.8700,8.5557,1.5101,0.0920,0.4551,0.6089
main-arch,376,19,259,-9.8700,8.4324,1.6122,0.0920,0.4485,0.6148
main-arch,377,19,262,-9.8700,8.3112,1.7149,0.0920,0.4420,0.6208
main-arch,378,19,265,-9.8700,8.1894,1.8112,0.0920,0.4355,0.6264
main-arch,379,19,268,-9.8700,8.0578,1.9000,0.0920,0.4284,0.6316
main-arch,380,19,271,-9.8700,7.9243,1.9873,0.0920,0.4212,0.6366
main-arch,381,19,274,-9.8700,7.7907,2.0711,0.0920,0.4141,0.6415
main-arch,382,19,277,-9.8700,7.6529,2.1496,0.0920,0.4067,0.6461
main-arch,383,19,280,-9.8700,7.5128,2.2214,0.0920,0.3991,0.6503
main-arch,384,19,283,-9.8700,7.3681,2.2897,0.0920,0.3914,0.6542
main-arch,385,19,286,-9.8700,7.2249,2.3516,0.0920,0.3837,0.6578
main-arch,386,19,289,-9.8700,7.0755,2.4033,0.0920,0.3757,0.6608
main-arch,387,19,292,-9.8700,6.9237,2.4522,0.0920,0.3675,0.6637
main-arch,388,19,295,-9.8700,6.7717,2.4963,0.0920,0.3593,0.6662
main-arch,389,19,298,-9.8700,6.6172,2.5321,0.0920,0.3511,0.6683
main-arch,390,19,301,-9.8700,6.4608,2.5601,0.0920,0.3427,0.6700
main-arch,391,19,304,-9.8700,6.3031,2.6439,0.0920,0.3342,0.6748
main-arch,392,19,307,-9.8700,6.1450,2.6659,0.0920,0.3257,0.6761
main-arch,393,19,310,-9.8700,5.9860,2.6743,0.0920,0.3172,0.6766
main-arch,394,19,313,-9.8700,5.8264,2.6744,0.0920,0.3086,0.6766
main-arch,395,19,316,-9.8700,5.6669,2.6744,0.0920,0.3000,0.6766
main-arch,396,19,319,-9.8700,5.5073,2.6744,0.0920,0.2915,0.6766
main-arch,397,19,322,-9.8700,5.3477,2.6744,0.0920,0.2829,0.6766
main-arch,398,19,325,-9.8700,5.1881,2.6744,0.0920,0.2743,0.6766
main-arch,399,19,328,-9.8700,5.0285,2.6744,0.0920,0.2657,0.6766
main-arch,400,19,331,-9.8700,4.8689,2.6744,0.0920,0.2572,0.6766
main-arch,401,19,334,-9.8700,4.7093,2.6744,0.0920,0.2486,0.6766
main-arch,402,19,337,-9.8700,4.5497,2.6744,0.0920,0.2400,0.6766
main-arch,403,19,340,-9.8700,4.3902,2.6744,0.0920,0.2315,0.6766
main-arch,404,19,343,-9.8700,4.2306,2.6745,0.0920,0.2229,0.6766
main-arch,405,19,346,-9.8700,4.0710,2.6745,0.0920,0.2143,0.6766
main-arch,406,19,349,-9.8700,3.9114,2.6745,0.0920,0.2058,0.6766
main-arch,407,19,352,-9.8700,3.7518,2.6745,0.0920,0.1972,0.6766
main-arch,408,19,355,-9.8700,3.5922,2.6745,0.0920,0.1886,0.6766
main-arch,409,19,358,-9.8700,3.4326,2.6745,0.0920,0.1801,0.6766
main-arch,410,19,361,-9.8700,3.2730,2.6745,0.0920,0.1715,0.6766
main-arch,411,19,364,-9.8700,3.1135,2.6745,0.0920,0.1629,0.6766
main-arch,412,19,367,-9.8700,2.9539,2.6745,0.0920,0.1543,0.6766
main-arch,413,19,370,-9.8700,2.7943,2.6746,0.0920,0.1458,0.6766
main-arch,414,19,373,-9.8700,2.6347,2.6746,0.0920,0.1372,0.6766
main-arch,415,19,376,-9.8700,2.4751,2.6746,0.0920,0.1286,0.6766
main-arch,416,19,379,-9.8700,2.3155,2.6746,0.0920,0.1201,0.6766
main-arch,417,19,382,-9.8700,2.1559,2.6746,0.0920,0.1115,0.6766
main-arch,418,19,385,-9.8700,1.9963,2.6746,0.0920,0.1029,0.6766
main-arch,419,19,388,-9.8700,1.8368,2.6746,0.0920,0.0944,0.6766
main-arch,420,19,391,-9.8700,1.6772,2.6746,0.0920,0.0858,0.6766
main-arch,421,19,394,-9.8700,1.5176,2.6746,0.0920,0.0772,0.6766
main-arch,422,19,397,-9.8700,1.3580,2.6747,0.0920,0.0687,0.6766
main-arch,423,19,400,-9.8700,1.1984,2.6747,0.0920,0.0601,0.6766
main-arch,424,19,403,-9.8700,1.0388,2.6747,0.0920,0.0515,0.6766
main-arch,425,19,406,-9.8700,0.8792,2.6747,0.0920,0.0429,0.6766
main-arch,426,19,409,-9.8700,0.7197,2.6747,0.0920,0.0344,0.6766
main-arch,427,19,412,-9.8700,0.5601,2.6747,0.0920,0.0258,0.6766
main-arch,428,19,415,-9.8700,0.4005,2.6747,0.0920,0.0172,0.6766
main-arch,429,19,418,-9.8700,0.2409,2.6747,0.0920,0.0087,0.6766
main-arch,430,20,1,-8.6500,0.2406,-3.2953,0.1380,0.0087,0.3294
main-arch,431,20,4,-8.6500,0.3996,-3.2953,0.1380,0.0172,0.3294
main-arch,432,20,7,-8.6500,0.5585,-3.2953,0.1380,0.0257,0.3294
main-arch,433,20,10,-8.6500,0.7175,-3.2953,0.1380,0.0343,0.3294
main-arch,434,20,13,-8.6500,0.8765,-3.2953,0.1380,0.0428,0.3294
main-arch,435,20,16,-8.6500,1.0354,-3.2953,0.1380,0.0513,0.3294
main-arch,436,20,19,-8.6500,1.1944,-3.2953,0.1380,0.0599,0.3294
main-arch,437,20,22,-8.6500,1.3534,-3.2953,0.1380,0.0684,0.3294
main-arch,438,20,25,-8.6500,1.5124,-3.2953,0.1380,0.0769,0.3294
main-arch,439,20,28,-8.6500,1.6713,-3.2952,0.1380,0.0855,0.3294
main-arch,440,20,31,-8.6500,1.8303,-3.2952,0.1380,0.0940,0.3294
main-arch,441,20,34,-8.6500,1.9893,-3.2952,0.1380,0.1026,0.3294
main-arch,442,20,37,-8.6500,2.1483,-3.2952,0.1380,0.1111,0.3294
main-arch,443,20,40,-8.6500,2.3072,-3.2952,0.1380,0.1196,0.3294
main-arch,444,20,43,-8.6500,2.4662,-3.2952,0.1380,0.1282,0.3294
main-arch,445,20,46,-8.6500,2.6252,-3.2952,0.1380,0.1367,0.3294
main-arch,446,20,49,-8.6500,2.7842,-3.2952,0.1380,0.1452,0.3294
main-arch,447,20,52,-8.6500,2.9431,-3.2952,0.1380,0.1538,0.3294
main-arch,448,20,55,-8.6500,3.1021,-3.2952,0.1380,0.1623,0.3294
main-arch,449,20,58,-8.6500,3.2611,-3.2951,0.1380,0.1708,0.3295
main-arch,450,20,61,-8.6500,3.4200,-3.2951,0.1380,0.1794,0.3295
main-arch,451,20,64,-8.6500,3.5790,-3.2951,0.1380,0.1879,0.3295
main-arch,452,20,67,-8.6500,3.7380,-3.2951,0.1380,0.1965,0.3295
main-arch,453,20,70,-8.6500,3.8970,-3.2951,0.1380,0.2050,0.3295
main-arch,454,20,73,-8.6500,4.0559,-3.2951,0.1380,0.2135,0.3295
main-arch,455,20,76,-8.6500,4.2149,-3.2951,0.1380,0.2221,0.3295
main-arch,456,20,79,-8.6500,4.3739,-3.2951,0.1380,0.2306,0.3295
main-arch,457,20,82,-8.6500,4.5329,-3.2951,0.1380,0.2391,0.3295
main-arch,458,20,85,-8.6500,4.6918,-3.2950,0.1380,0.2477,0.3295
main-arch,459,20,88,-8.6500,4.8508,-3.2950,0.1380,0.2562,0.3295
main-arch,460,20,91,-8.6500,5.0098,-3.2950,0.1380,0.2647,0.3295
main-arch,461,20,94,-8.6500,5.1688,-3.2950,0.1380,0.2733,0.3295
main-arch,462,20,97,-8.6500,5.3277,-3.2950,0.1380,0.2818,0.3295
main-arch,463,20,100,-8.6500,5.4867,-3.2950,0.1380,0.2903,0.3295
main-arch,464,20,103,-8.6500,5.6457,-3.2950,0.1380,0.2989,0.3295
main-arch,465,20,106,-8.6500,5.8046,-3.2950,0.1380,0.3074,0.3295
main-arch,466,20,109,-8.6500,5.9636,-3.2950,0.1380,0.3160,0.3295
main-arch,467,20,112,-8.6500,6.1221,-3.2880,0.1380,0.3245,0.3299
main-arch,468,20,115,-8.6500,6.2796,-3.2662,0.1380,0.3329,0.3311
main-arch,469,20,118,-8.6500,6.4366,-3.1832,0.1380,0.3414,0.3360
main-arch,470,20,121,-8.6500,6.5924,-3.1552,0.1380,0.3497,0.3376
main-arch,471,20,124,-8.6500,6.7461,-3.1190,0.1380,0.3580,0.3397
main-arch,472,20,127,-8.6500,6.8976,-3.0748,0.1380,0.3661,0.3423
main-arch,473,20,130,-8.6500,7.0486,-3.0260,0.1380,0.3742,0.3451
main-arch,474,20,133,-8.6500,7.1950,-2.9704,0.1380,0.3821,0.3483
main-arch,475,20,136,-8.6500,7.3399,-2.9068,0.1380,0.3899,0.3520
main-arch,476,20,139,-8.6500,7.4842,-2.8408,0.1380,0.3976,0.3559
main-arch,477,20,142,-8.6500,7.6087,-2.7720,0.1380,0.4043,0.3599
main-arch,478,20,145,-8.6500,7.7306,-2.6988,0.1380,0.4108,0.3641
main-arch,479,20,148,-8.6500,7.8654,-2.6186,0.1380,0.4181,0.3688
main-arch,480,20,151,-8.6500,7.9789,-2.5318,0.1380,0.4242,0.3738
main-arch,481,20,154,-8.6500,8.0972,-2.4476,0.1380,0.4305,0.3787
main-arch,482,20,157,-8.6500,8.2260,-2.3614,0.1380,0.4374,0.3838
main-arch,483,20,160,-8.6500,8.3451,-2.2623,0.1380,0.4438,0.3895
main-arch,484,20,163,-8.6500,8.4497,-2.1614,0.1380,0.4494,0.3954
main-arch,485,20,166,-8.6500,8.5668,-2.0593,0.1380,0.4557,0.4013
main-arch,486,20,169,-8.6500,8.6788,-1.9492,0.1380,0.4617,0.4077
main-arch,487,20,172,-8.6500,8.7915,-1.8368,0.1380,0.4678,0.4143
main-arch,488,20,175,-8.6500,8.8802,-1.7243,0.1380,0.4726,0.4208
main-arch,489,20,178,-8.6500,8.9866,-1.6088,0.1380,0.4783,0.4275
main-arch,490,20,181,-8.6500,9.0730,-1.4921,0.1380,0.4829,0.4343
main-arch,491,20,184,-8.6500,9.1711,-1.3719,0.1380,0.4882,0.4413
main-arch,492,20,187,-8.6500,9.2516,-1.2490,0.1380,0.4925,0.4484
main-arch,493,20,190,-8.6500,9.3439,-1.1240,0.1380,0.4975,0.4557
main-arch,494,20,193,-8.6500,9.4302,-0.9926,0.1380,0.5021,0.4634
main-arch,495,20,196,-8.6500,9.5132,-0.8581,0.1380,0.5066,0.4712
main-arch,496,20,199,-8.6500,9.5943,-0.7220,0.1380,0.5109,0.4791
main-arch,497,20,202,-8.6500,9.6595,-0.5898,0.1380,0.5144,0.4868
main-arch,498,20,205,-8.6500,9.7362,-0.4565,0.1380,0.5185,0.4945
main-arch,499,20,208,-8.6500,9.7362,-0.3159,0.1380,0.5185,0.5027
main-arch,500,20,211,-8.6500,9.6598,-0.1753,0.1380,0.5144,0.5109
main-arch,501,20,214,-8.6500,9.5946,-0.0420,0.1380,0.5109,0.5186
main-arch,502,20,217,-8.6500,9.5135,0.0901,0.1380,0.5066,0.5263
main-arch,503,20,220,-8.6500,9.4305,0.2262,0.1380,0.5021,0.5342
main-arch,504,20,223,-8.6500,9.3443,0.3608,0.1380,0.4975,0.5421
main-arch,505,20,226,-8.6500,9.2520,0.4922,0.1380,0.4925,0.5497
main-arch,506,20,229,-8.6500,9.1715,0.6171,0.1380,0.4882,0.5570
main-arch,507,20,232,-8.6500,9.0733,0.7400,0.1380,0.4829,0.5641
main-arch,508,20,235,-8.6500,8.9870,0.8602,0.1380,0.4783,0.5711
main-arch,509,20,238,-8.6500,8.8806,0.9769,0.1380,0.4726,0.5779
main-arch,510,20,241,-8.6500,8.7919,1.0924,0.1380,0.4678,0.5846
main-arch,511,20,244,-8.6500,8.6792,1.2049,0.1380,0.4618,0.5911
main-arch,512,20,247,-8.6500,8.5672,1.3174,0.1380,0.4558,0.5977
main-arch,513,20,250,-8.6500,8.4501,1.4274,0.1380,0.4495,0.6041
main-arch,514,20,253,-8.6500,8.3456,1.5295,0.1380,0.4439,0.6100
main-arch,515,20,256,-8.6500,8.2264,1.6304,0.1380,0.4375,0.6159
main-arch,516,20,259,-8.6500,8.0977,1.7295,0.1380,0.4305,0.6217
main-arch,517,20,262,-8.6500,7.9793,1.8157,0.1380,0.4242,0.6267
main-arch,518,20,265,-8.6500,7.8658,1.8999,0.1380,0.4181,0.6316
main-arch,519,20,268,-8.6500,7.7311,1.9868,0.1380,0.4109,0.6366
main-arch,520,20,271,-8.6500,7.6095,2.0669,0.1380,0.4043,0.6413
main-arch,521,20,274,-8.6500,7.4843,2.1401,0.1380,0.3976,0.6455
main-arch,522,20,277,-8.6500,7.3399,2.2089,0.1380,0.3899,0.6495
main-arch,523,20,280,-8.6500,7.1950,2.2749,0.1380,0.3821,0.6534
main-arch,524,20,283,-8.6500,7.0486,2.3385,0.1380,0.3742,0.6571
main-arch,525,20,286,-8.6500,6.8976,2.3942,0.1380,0.3661,0.6603
main-arch,526,20,289,-8.6500,6.7461,2.4429,0.1380,0.3580,0.6631
main-arch,527,20,292,-8.6500,6.5924,2.4872,0.1380,0.3497,0.6657
main-arch,528,20,295,-8.6500,6.4366,2.5233,0.1380,0.3414,0.6678
main-arch,529,20,298,-8.6500,6.2796,2.5514,0.1380,0.3329,0.6695
main-arch,530,20,301,-8.6500,6.1221,2.5147,0.1380,0.3245,0.6673
main-arch,531,20,304,-8.6500,5.9636,2.5216,0.1380,0.3160,0.6677
main-arch,532,20,307,-8.6500,5.8046,2.5216,0.1380,0.3074,0.6677
main-arch,533,20,310,-8.6500,5.6457,2.5216,0.1380,0.2989,0.6677
main-arch,534,20,313,-8.6500,5.4867,2.5216,0.1380,0.2903,0.6677
main-arch,535,20,316,-8.6500,5.3277,2.5217,0.1380,0.2818,0.6677
main-arch,536,20,319,-8.6500,5.1688,2.5217,0.1380,0.2733,0.6677
main-arch,537,20,322,-8.6500,5.0098,2.5217,0.1380,0.2647,0.6677
main-arch,538,20,325,-8.6500,4.8508,2.5217,0.1380,0.2562,0.6677
main-arch,539,20,328,-8.6500,4.6918,2.5217,0.1380,0.2477,0.6677
main-arch,540,20,331,-8.6500,4.5329,2.5217,0.1380,0.2391,0.6677
main-arch,541,20,334,-8.6500,4.3739,2.5217,0.1380,0.2306,0.6677
main-arch,542,20,337,-8.6500,4.2149,2.5217,0.1380,0.2221,0.6677
main-arch,543,20,340,-8.6500,4.0559,2.5218,0.1380,0.2135,0.6677
main-arch,544,20,343,-8.6500,3.8970,2.5218,0.1380,0.2050,0.6677
main-arch,545,20,346,-8.6500,3.7380,2.5218,0.1380,0.1965,0.6677
main-arch,546,20,349,-8.6500,3.5790,2.5218,0.1380,0.1879,0.6677
main-arch,547,20,352,-8.6500,3.4200,2.5218,0.1380,0.1794,0.6677
main-arch,548,20,355,-8.6500,3.2611,2.5218,0.1380,0.1708,0.6677
main-arch,549,20,358,-8.6500,3.1021,2.5218,0.1380,0.1623,0.6677
main-arch,550,20,361,-8.6500,2.9431,2.5219,0.1380,0.1538,0.6677
main-arch,551,20,364,-8.6500,2.7842,2.5219,0.1380,0.1452,0.6677
main-arch,552,20,367,-8.6500,2.6252,2.5219,0.1380,0.1367,0.6677
main-arch,553,20,370,-8.6500,2.4662,2.5219,0.1380,0.1282,0.6677
main-arch,554,20,373,-8.6500,2.3072,2.5219,0.1380,0.1196,0.6677
main-arch,555,20,376,-8.6500,2.1483,2.5219,0.1380,0.1111,0.6677
main-arch,556,20,379,-8.6500,1.9893,2.5219,0.1380,0.1026,0.6677
main-arch,557,20,382,-8.6500,1.8303,2.5219,0.1380,0.0940,0.6677
main-arch,558,20,385,-8.6500,1.6713,2.5220,0.1380,0.0855,0.6677
main-arch,559,20,388,-8.6500,1.5124,2.5220,0.1380,0.0769,0.6677
main-arch,560,20,391,-8.6500,1.3534,2.5220,0.1380,0.0684,0.6677
main-arch,561,20,394,-8.6500,1.1944,2.5220,0.1380,0.0599,0.6677
main-arch,562,20,397,-8.6500,1.0354,2.5220,0.1380,0.0513,0.6677
main-arch,563,20,400,-8.6500,0.8765,2.5220,0.1380,0.0428,0.6677
main-arch,564,20,403,-8.6500,0.7175,2.5220,0.1380,0.0343,0.6677
main-arch,565,20,406,-8.6500,0.5585,2.5220,0.1380,0.0257,0.6677
main-arch,566,20,409,-8.6500,0.3996,2.5221,0.1380,0.0172,0.6678
main-arch,567,20,412,-8.6500,0.2406,2.5221,0.1380,0.0087,0.6678
main-arch,568,21,1,-7.4300,0.2410,-3.1427,0.1840,0.0087,0.3383
main-arch,569,21,4,-7.4300,0.4009,-3.1427,0.1840,0.0173,0.3383
main-arch,570,21,7,-7.4300,0.5608,-3.1427,0.1840,0.0258,0.3383
main-arch,571,21,10,-7.4300,0.7207,-3.1427,0.1840,0.0344,0.3383
main-arch,572,21,13,-7.4300,0.8806,-3.1427,0.1840,0.0430,0.3383
main-arch,573,21,16,-7.4300,1.0404,-3.1427,0.1840,0.0516,0.3383
main-arch,574,21,19,-7.4300,1.2003,-3.1427,0.1840,0.0602,0.3383
main-arch,575,21,22,-7.4300,1.3602,-3.1426,0.1840,0.0688,0.3383
main-arch,576,21,25,-7.4300,1.5201,-3.1426,0.1840,0.0774,0.3383
main-arch,577,21,28,-7.4300,1.6800,-3.1426,0.1840,0.0859,0.3383
main-arch,578,21,31,-7.4300,1.8398,-3.1426,0.1840,0.0945,0.3383
main-arch,579,21,34,-7.4300,1.9997,-3.1426,0.1840,0.1031,0.3383
main-arch,580,21,37,-7.4300,2.1596,-3.1426,0.1840,0.1117,0.3383
main-arch,581,21,40,-7.4300,2.3195,-3.1426,0.1840,0.1203,0.3383
main-arch,582,21,43,-7.4300,2.4794,-3.1426,0.1840,0.1289,0.3383
main-arch,583,21,46,-7.4300,2.6393,-3.1426,0.1840,0.1375,0.3383
main-arch,584,21,49,-7.4300,2.7991,-3.1426,0.1840,0.1460,0.3383
main-arch,585,21,52,-7.4300,2.9590,-3.1426,0.1840,0.1546,0.3383
main-arch,586,21,55,-7.4300,3.1189,-3.1426,0.1840,0.1632,0.3383
main-arch,587,21,58,-7.4300,3.2788,-3.1426,0.1840,0.1718,0.3383
main-arch,588,21,61,-7.4300,3.4387,-3.1426,0.1840,0.1804,0.3383
main-arch,589,21,64,-7.4300,3.5985,-3.1426,0.1840,0.1890,0.3383
main-arch,590,21,67,-7.4300,3.7584,-3.1426,0.1840,0.1975,0.3383
main-arch,591,21,70,-7.4300,3.9183,-3.1426,0.1840,0.2061,0.3383
main-arch,592,21,73,-7.4300,4.0782,-3.1426,0.1840,0.2147,0.3383
main-arch,593,21,76,-7.4300,4.2381,-3.1426,0.1840,0.2233,0.3383
main-arch,594,21,79,-7.4300,4.3980,-3.1426,0.1840,0.2319,0.3383
main-arch,595,21,82,-7.4300,4.5578,-3.1426,0.1840,0.2405,0.3383
main-arch,596,21,85,-7.4300,4.7177,-3.1426,0.1840,0.2491,0.3383
main-arch,597,21,88,-7.4300,4.8776,-3.1426,0.1840,0.2576,0.3383
main-arch,598,21,91,-7.4300,5.0375,-3.1426,0.1840,0.2662,0.3383
main-arch,599,21,94,-7.4300,5.1974,-3.1426,0.1840,0.2748,0.3383
main-arch,600,21,97,-7.4300,5.3572,-3.1426,0.1840,0.2834,0.3383
main-arch,601,21,100,-7.4300,5.5171,-3.1426,0.1840,0.2920,0.3383
main-arch,602,21,103,-7.4300,5.6770,-3.1426,0.1840,0.3006,0.3383
main-arch,603,21,106,-7.4300,5.8369,-3.1426,0.1840,0.3092,0.3383
main-arch,604,21,109,-7.4300,5.9968,-3.1426,0.1840,0.3177,0.3383
main-arch,605,21,112,-7.4300,6.1557,-3.1288,0.1840,0.3263,0.3391
main-arch,606,21,115,-7.4300,6.3140,-3.1068,0.1840,0.3348,0.3404
main-arch,607,21,118,-7.4300,6.4713,-3.0783,0.1840,0.3432,0.3421
main-arch,608,21,121,-7.4300,6.6272,-3.0433,0.1840,0.3516,0.3441
main-arch,609,21,124,-7.4300,6.7804,-2.9980,0.1840,0.3598,0.3467
main-arch,610,21,127,-7.4300,6.9338,-2.9529,0.1840,0.3681,0.3494
main-arch,611,21,130,-7.4300,7.0814,-2.8922,0.1840,0.3760,0.3529
main-arch,612,21,133,-7.4300,7.2275,-2.8276,0.1840,0.3838,0.3566
main-arch,613,21,136,-7.4300,7.3720,-2.7593,0.1840,0.3916,0.3606
main-arch,614,21,139,-7.4300,7.5129,-2.6837,0.1840,0.3991,0.3650
main-arch,615,21,142,-7.4300,7.6509,-2.6030,0.1840,0.4066,0.3697
main-arch,616,21,145,-7.4300,7.7868,-2.5188,0.1840,0.4139,0.3746
main-arch,617,21,148,-7.4300,7.9127,-2.4222,0.1840,0.4206,0.3802
main-arch,618,21,151,-7.4300,8.0457,-2.3334,0.1840,0.4278,0.3854
main-arch,619,21,154,-7.4300,8.1548,-2.2391,0.1840,0.4336,0.3909
main-arch,620,21,157,-7.4300,8.2621,-2.1441,0.1840,0.4394,0.3964
main-arch,621,21,160,-7.4300,8.3820,-2.0479,0.1840,0.4458,0.4020
main-arch,622,21,163,-7.4300,8.4935,-1.9489,0.1840,0.4518,0.4077
main-arch,623,21,166,-7.4300,8.5872,-1.8375,0.1840,0.4568,0.4142
main-arch,624,21,169,-7.4300,8.6841,-1.7316,0.1840,0.4620,0.4204
main-arch,625,21,172,-7.4300,8.7794,-1.6245,0.1840,0.4672,0.4266
main-arch,626,21,175,-7.4300,8.8853,-1.5048,0.1840,0.4728,0.4336
main-arch,627,21,178,-7.4300,8.9695,-1.3877,0.1840,0.4774,0.4404
main-arch,628,21,181,-7.4300,9.0496,-1.2676,0.1840,0.4817,0.4474
main-arch,629,21,184,-7.4300,9.1515,-1.1444,0.1840,0.4871,0.4545
main-arch,630,21,187,-7.4300,9.2311,-1.0231,0.1840,0.4914,0.4616
main-arch,631,21,190,-7.4300,9.3076,-0.9013,0.1840,0.4955,0.4687
main-arch,632,21,193,-7.4300,9.3822,-0.7789,0.1840,0.4995,0.4758
main-arch,633,21,196,-7.4300,9.4566,-0.6544,0.1840,0.5035,0.4830
main-arch,634,21,199,-7.4300,9.5191,-0.5246,0.1840,0.5069,0.4906
main-arch,635,21,202,-7.4300,9.5995,-0.3870,0.1840,0.5112,0.4986
main-arch,636,21,205,-7.4300,9.5193,-0.2495,0.1840,0.5069,0.5066
main-arch,637,21,208,-7.4300,9.4569,-0.1197,0.1840,0.5035,0.5141
main-arch,638,21,211,-7.4300,9.3825,0.0048,0.1840,0.4995,0.5214
main-arch,639,21,214,-7.4300,9.3079,0.1272,0.1840,0.4955,0.5285
main-arch,640,21,217,-7.4300,9.2314,0.2491,0.1840,0.4914,0.5356
main-arch,641,21,220,-7.4300,9.1518,0.3703,0.1840,0.4871,0.5426
main-arch,642,21,223,-7.4300,9.0499,0.4935,0.1840,0.4817,0.5498
main-arch,643,21,226,-7.4300,8.9698,0.6136,0.1840,0.4774,0.5568
main-arch,644,21,229,-7.4300,8.8856,0.7307,0.1840,0.4729,0.5636
main-arch,645,21,232,-7.4300,8.7798,0.8504,0.1840,0.4672,0.5705
main-arch,646,21,235,-7.4300,8.6844,0.9575,0.1840,0.4621,0.5768
main-arch,647,21,238,-7.4300,8.5876,1.0635,0.1840,0.4569,0.5829
main-arch,648,21,241,-7.4300,8.4937,1.1748,0.1840,0.4518,0.5894
main-arch,649,21,244,-7.4300,8.3820,1.2739,0.1840,0.4458,0.5952
main-arch,650,21,247,-7.4300,8.2621,1.3700,0.1840,0.4394,0.6008
main-arch,651,21,250,-7.4300,8.1548,1.4651,0.1840,0.4336,0.6063
main-arch,652,21,253,-7.4300,8.0457,1.5593,0.1840,0.4278,0.6118
main-arch,653,21,256,-7.4300,7.9127,1.6481,0.1840,0.4206,0.6169
main-arch,654,21,259,-7.4300,7.7868,1.7447,0.1840,0.4139,0.6225
