pixel_index,arch_index,position_along_arch,x_screen,y_screen,uv_x,uv_y,universe,channel
1775,2,0.5733,743.1,99.7,0.5733,0.9310,29,166
1776,2,0.5747,743.8,100.4,0.5747,0.9287,29,169
1777,2,0.5762,744.4,101.1,0.5762,0.9264,29,172
1778,2,0.5776,745.1,101.7,0.5776,0.9240,29,175
1779,2,0.5791,745.8,102.4,0.5791,0.9216,29,178
1780,2,0.5806,746.5,103.1,0.5806,0.9192,29,181
1781,2,0.5820,747.1,103.8,0.5820,0.9168,29,184
1782,2,0.5835,747.8,104.5,0.5835,0.9143,29,187
1783,2,0.5849,748.4,105.2,0.5849,0.9118,29,190
1784,2,0.5864,749.1,105.9,0.5864,0.9094,29,193
1785,2,0.5878,749.7,106.6,0.5878,0.9068,29,196
1786,2,0.5893,750.4,107.4,0.5893,0.9043,29,199
1787,2,0.5907,751.0,108.1,0.5907,0.9018,29,202
1788,2,0.5922,751.6,108.8,0.5922,0.8992,29,205
1789,2,0.5936,752.2,109.6,0.5936,0.8967,29,208
1790,2,0.5951,752.9,110.3,0.5951,0.8941,29,211
1791,2,0.5965,753.5,111.0,0.5965,0.8915,29,214
1792,2,0.5980,754.1,111.8,0.5980,0.8889,29,217
1793,2,0.5994,754.7,112.5,0.5994,0.8862,29,220
1794,2,0.6009,755.3,113.3,0.6009,0.8836,29,223
1795,2,0.6023,755.8,114.1,0.6023,0.8809,29,226
1796,2,0.6038,756.4,114.8,0.6038,0.8782,29,229
1797,2,0.6052,757.0,115.6,0.6052,0.8756,29,232
1798,2,0.6067,757.6,116.4,0.6067,0.8729,29,235
1799,2,0.6081,758.1,117.1,0.6081,0.8702,29,238
1800,2,0.6096,758.7,117.9,0.6096,0.8674,29,241
1801,2,0.6110,759.3,118.7,0.6110,0.8647,29,244
1802,2,0.6125,759.8,119.5,0.6125,0.8619,29,247
1803,2,0.6139,760.4,120.3,0.6139,0.8592,29,250
1804,2,0.6154,760.9,121.1,0.6154,0.8564,29,253
1805,2,0.6168,761.5,121.9,0.6168,0.8536,29,256
1806,2,0.6183,762.0,122.7,0.6183,0.8509,29,259
1807,2,0.6197,762.5,123.5,0.6197,0.8481,29,262
1808,2,0.6212,763.1,124.3,0.6212,0.8452,29,265
1809,2,0.6226,763.6,125.1,0.6226,0.8424,29,268
1810,2,0.6241,764.1,125.9,0.6241,0.8396,29,271
1811,2,0.6255,764.6,126.7,0.6255,0.8368,29,274
1812,2,0.6270,765.1,127.5,0.6270,0.8339,29,277
1813,2,0.6284,765.6,128.3,0.6284,0.8311,29,280
1814,2,0.6299,766.1,129.1,0.6299,0.8282,29,283
1815,2,0.6313,766.6,130.0,0.6313,0.8253,29,286
1816,2,0.6328,767.1,130.8,0.6328,0.8224,29,289
1817,2,0.6343,767.6,131.6,0.6343,0.8195,29,292
1818,2,0.6357,768.1,132.4,0.6357,0.8166,29,295
1819,2,0.6372,768.6,133.3,0.6372,0.8137,29,298
1820,2,0.6386,769.1,134.1,0.6386,0.8108,29,301
1821,2,0.6401,769.5,134.9,0.6401,0.8079,29,304
1822,2,0.6415,770.0,135.8,0.6415,0.8050,29,307
1823,2,0.6430,770.5,136.6,0.6430,0.8020,29,310
1824,2,0.6444,770.9,137.5,0.6444,0.7991,29,313
1825,2,0.6459,771.4,138.3,0.6459,0.7961,29,316
1826,2,0.6473,771.9,139.2,0.6473,0.7932,29,319
1827,2,0.6488,772.3,140.0,0.6488,0.7902,29,322
1828,2,0.6502,772.8,140.8,0.6502,0.7872,29,325
1829,2,0.6517,773.2,141.7,0.6517,0.7843,29,328
1830,2,0.6531,773.7,142.6,0.6531,0.7813,29,331
1831,2,0.6546,774.1,143.4,0.6546,0.7783,29,334
1832,2,0.6560,774.5,144.3,0.6560,0.7753,29,337
1833,2,0.6575,775.0,145.1,0.6575,0.7723,29,340
1834,2,0.6589,775.4,146.0,0.6589,0.7693,29,343
1835,2,0.6604,775.8,146.8,0.6604,0.7663,29,346
1836,2,0.6618,776.2,147.7,0.6618,0.7633,29,349
1837,2,0.6633,776.7,148.6,0.6633,0.7602,29,352
1838,2,0.6647,777.1,149.4,0.6647,0.7572,29,355
1839,2,0.6662,777.5,150.3,0.6662,0.7542,29,358
1840,2,0.6676,777.9,151.2,0.6676,0.7511,29,361
1841,2,0.6691,778.3,152.0,0.6691,0.7481,29,364
1842,2,0.6705,778.7,152.9,0.6705,0.7450,29,367
1843,2,0.6720,779.1,153.8,0.6720,0.7420,29,370
1844,2,0.6734,779.5,154.7,0.6734,0.7389,29,373
1845,2,0.6749,779.9,155.5,0.6749,0.7359,29,376
1846,2,0.6763,780.3,156.4,0.6763,0.7328,29,379
1847,2,0.6778,780.7,157.3,0.6778,0.7297,29,382
1848,2,0.6792,781.1,158.2,0.6792,0.7266,29,385
1849,2,0.6807,781.5,159.1,0.6807,0.7236,29,388
1850,2,0.6821,781.8,159.9,0.6821,0.7205,29,391
1851,2,0.6836,782.2,160.8,0.6836,0.7174,29,394
1852,2,0.6851,782.6,161.7,0.6851,0.7143,29,397
1853,2,0.6865,783.0,162.6,0.6865,0.7112,29,400
1854,2,0.6880,783.3,163.5,0.6880,0.7081,29,403
1855,2,0.6894,783.7,164.4,0.6894,0.7050,29,406
1856,2,0.6909,784.1,165.3,0.6909,0.7019,29,409
1857,2,0.6923,784.4,166.2,0.6923,0.6987,29,412
1858,2,0.6938,784.8,167.1,0.6938,0.6956,29,415
1859,2,0.6952,785.1,167.9,0.6952,0.6925,29,418
1860,2,0.6967,785.5,168.8,0.6967,0.6894,29,421
1861,2,0.6981,785.8,169.7,0.6981,0.6862,29,424
1862,2,0.6996,786.2,170.6,0.6996,0.6831,29,427
1863,2,0.7010,786.5,171.5,0.7010,0.6800,29,430
1864,2,0.7025,786.9,172.4,0.7025,0.6768,29,433
1865,2,0.7039,787.2,173.3,0.7039,0.6737,29,436
1866,2,0.7054,787.5,174.2,0.7054,0.6705,29,439
1867,2,0.7068,787.9,175.1,0.7068,0.6674,29,442
1868,2,0.7083,788.2,176.0,0.7083,0.6642,29,445
1869,2,0.7097,788.5,176.9,0.7097,0.6611,29,448
1870,2,0.7112,788.9,177.8,0.7112,0.6579,29,451
1871,2,0.7126,789.2,178.7,0.7126,0.6547,29,454
1872,2,0.7141,789.5,179.6,0.7141,0.6516,29,457
1873,2,0.7155,789.8,180.6,0.7155,0.6484,29,460
1874,2,0.7170,790.2,181.5,0.7170,0.6452,29,463
1875,2,0.7184,790.5,182.4,0.7184,0.6421,29,466
1876,2,0.7199,790.8,183.3,0.7199,0.6389,29,469
1877,2,0.7213,791.1,184.2,0.7213,0.6357,29,472
1878,2,0.7228,791.4,185.1,0.7228,0.6325,29,475
1879,2,0.7242,791.7,186.0,0.7242,0.6293,29,478
1880,2,0.7257,792.0,186.9,0.7257,0.6261,29,481
1881,2,0.7271,792.3,187.8,0.7271,0.6229,29,484
1882,2,0.7286,792.6,188.8,0.7286,0.6198,29,487
1883,2,0.7300,792.9,189.7,0.7300,0.6166,29,490
1884,2,0.7315,793.2,190.6,0.7315,0.6134,29,493
1885,2,0.7329,793.5,191.5,0.7329,0.6102,29,496
1886,2,0.7344,793.8,192.4,0.7344,0.6070,29,499
1887,2,0.7358,794.1,193.3,0.7358,0.6037,29,502
1888,2,0.7373,794.4,194.2,0.7373,0.6005,29,505
1889,2,0.7388,794.6,195.2,0.7388,0.5973,29,508
1890,2,0.7402,794.9,196.1,0.7402,0.5941,30,1
1891,2,0.7417,795.2,197.0,0.7417,0.5909,30,4
1892,2,0.7431,795.5,197.9,0.7431,0.5877,30,7
1893,2,0.7446,795.7,198.8,0.7446,0.5845,30,10
1894,2,0.7460,796.0,199.8,0.7460,0.5812,30,13
1895,2,0.7475,796.3,200.7,0.7475,0.5780,30,16
1896,2,0.7489,796.6,201.6,0.7489,0.5748,30,19
1897,2,0.7504,796.8,202.5,0.7504,0.5715,30,22
1898,2,0.7518,797.1,203.5,0.7518,0.5683,30,25
1899,2,0.7533,797.4,204.4,0.7533,0.5651,30,28
1900,2,0.7547,797.6,205.3,0.7547,0.5618,30,31
1901,2,0.7562,797.9,206.2,0.7562,0.5586,30,34
1902,2,0.7576,798.1,207.2,0.7576,0.5554,30,37
1903,2,0.7591,798.4,208.1,0.7591,0.5521,30,40
1904,2,0.7605,798.6,209.0,0.7605,0.5489,30,43
1905,2,0.7620,798.9,209.9,0.7620,0.5456,30,46
1906,2,0.7634,799.1,210.9,0.7634,0.5424,30,49
1907,2,0.7649,799.4,211.8,0.7649,0.5391,30,52
1908,2,0.7663,799.6,212.7,0.7663,0.5359,30,55
1909,2,0.7678,799.9,213.7,0.7678,0.5326,30,58
1910,2,0.7692,800.1,214.6,0.7692,0.5294,30,61
1911,2,0.7707,800.3,215.5,0.7707,0.5261,30,64
1912,2,0.7721,800.6,216.5,0.7721,0.5229,30,67
1913,2,0.7736,800.8,217.4,0.7736,0.5196,30,70
1914,2,0.7750,801.1,218.3,0.7750,0.5164,30,73
1915,2,0.7765,801.3,219.3,0.7765,0.5131,30,76
1916,2,0.7779,801.5,220.2,0.7779,0.5098,30,79
1917,2,0.7794,801.7,221.1,0.7794,0.5066,30,82
1918,2,0.7808,802.0,222.1,0.7808,0.5033,30,85
1919,2,0.7823,802.2,223.0,0.7823,0.5000,30,88
1920,2,0.7837,802.4,223.9,0.7837,0.4968,30,91
1921,2,0.7852,802.6,224.9,0.7852,0.4935,30,94
1922,2,0.7866,802.8,225.8,0.7866,0.4902,30,97
1923,2,0.7881,803.1,226.7,0.7881,0.4869,30,100
1924,2,0.7896,803.3,227.7,0.7896,0.4837,30,103
1925,2,0.7910,803.5,228.6,0.7910,0.4804,30,106
1926,2,0.7925,803.7,229.5,0.7925,0.4771,30,109
1927,2,0.7939,803.9,230.5,0.7939,0.4738,30,112
1928,2,0.7954,804.1,231.4,0.7954,0.4705,30,115
1929,2,0.7968,804.3,232.4,0.7968,0.4673,30,118
1930,2,0.7983,804.5,233.3,0.7983,0.4640,30,121
1931,2,0.7997,804.7,234.2,0.7997,0.4607,30,124
1932,2,0.8012,804.9,235.2,0.8012,0.4574,30,127
1933,2,0.8026,805.1,236.1,0.8026,0.4541,30,130
1934,2,0.8041,805.3,237.1,0.8041,0.4508,30,133
1935,2,0.8055,805.5,238.0,0.8055,0.4475,30,136
1936,2,0.8070,805.7,238.9,0.8070,0.4442,30,139
1937,2,0.8084,805.9,239.9,0.8084,0.4409,30,142
1938,2,0.8099,806.1,240.8,0.8099,0.4376,30,145
1939,2,0.8113,806.3,241.8,0.8113,0.4343,30,148
1940,2,0.8128,806.5,242.7,0.8128,0.4310,30,151
1941,2,0.8142,806.7,243.7,0.8142,0.4278,30,154
1942,2,0.8157,806.8,244.6,0.8157,0.4245,30,157
1943,2,0.8171,807.0,245.6,0.8171,0.4212,30,160
1944,2,0.8186,807.2,246.5,0.8186,0.4178,30,163
1945,2,0.8200,807.4,247.4,0.8200,0.4145,30,166
1946,2,0.8215,807.6,248.4,0.8215,0.4112,30,169
1947,2,0.8229,807.7,249.3,0.8229,0.4079,30,172
1948,2,0.8244,807.9,250.3,0.8244,0.4046,30,175
1949,2,0.8258,808.1,251.2,0.8258,0.4013,30,178
1950,2,0.8273,808.3,252.2,0.8273,0.3980,30,181
1951,2,0.8287,808.4,253.1,0.8287,0.3947,30,184
1952,2,0.8302,808.6,254.1,0.8302,0.3914,30,187
1953,2,0.8316,808.8,255.0,0.8316,0.3881,30,190
1954,2,0.8331,808.9,256.0,0.8331,0.3848,30,193
1955,2,0.8345,809.1,256.9,0.8345,0.3815,30,196
1956,2,0.8360,809.2,257.9,0.8360,0.3781,30,199
1957,2,0.8374,809.4,258.8,0.8374,0.3748,30,202
1958,2,0.8389,809.6,259.7,0.8389,0.3715,30,205
1959,2,0.8403,809.7,260.7,0.8403,0.3682,30,208
1960,2,0.8418,809.9,261.6,0.8418,0.3649,30,211
1961,2,0.8433,810.0,262.6,0.8433,0.3616,30,214
1962,2,0.8447,810.2,263.5,0.8447,0.3582,30,217
1963,2,0.8462,810.3,264.5,0.8462,0.3549,30,220
1964,2,0.8476,810.5,265.4,0.8476,0.3516,30,223
1965,2,0.8491,810.6,266.4,0.8491,0.3483,30,226
1966,2,0.8505,810.8,267.3,0.8505,0.3450,30,229
1967,2,0.8520,810.9,268.3,0.8520,0.3416,30,232
1968,2,0.8534,811.0,269.2,0.8534,0.3383,30,235
1969,2,0.8549,811.2,270.2,0.8549,0.3350,30,238
1970,2,0.8563,811.3,271.1,0.8563,0.3317,30,241
1971,2,0.8578,811.5,272.1,0.8578,0.3283,30,244
1972,2,0.8592,811.6,273.0,0.8592,0.3250,30,247
1973,2,0.8607,811.7,274.0,0.8607,0.3217,30,250
1974,2,0.8621,811.9,275.0,0.8621,0.3183,30,253
1975,2,0.8636,812.0,275.9,0.8636,0.3150,30,256
1976,2,0.8650,812.1,276.9,0.8650,0.3117,30,259
1977,2,0.8665,812.3,277.8,0.8665,0.3084,30,262
1978,2,0.8679,812.4,278.8,0.8679,0.3050,30,265
1979,2,0.8694,812.5,279.7,0.8694,0.3017,30,268
1980,2,0.8708,812.6,280.7,0.8708,0.2984,30,271
1981,2,0.8723,812.7,281.6,0.8723,0.2950,30,274
1982,2,0.8737,812.9,282.6,0.8737,0.2917,30,277
1983,2,0.8752,813.0,283.5,0.8752,0.2884,30,280
1984,2,0.8766,813.1,284.5,0.8766,0.2850,30,283
1985,2,0.8781,813.2,285.4,0.8781,0.2817,30,286
1986,2,0.8795,813.3,286.4,0.8795,0.2783,30,289
1987,2,0.8810,813.5,287.3,0.8810,0.2750,30,292
1988,2,0.8824,813.6,288.3,0.8824,0.2717,30,295
1989,2,0.8839,813.7,289.3,0.8839,0.2683,30,298
1990,2,0.8853,813.8,290.2,0.8853,0.2650,30,301
1991,2,0.8868,813.9,291.2,0.8868,0.2616,30,304
1992,2,0.8882,814.0,292.1,0.8882,0.2583,30,307
1993,2,0.8897,814.1,293.1,0.8897,0.2550,30,310
1994,2,0.8911,814.2,294.0,0.8911,0.2516,30,313
1995,2,0.8926,814.3,295.0,0.8926,0.2483,30,316
1996,2,0.8940,814.4,295.9,0.8940,0.2449,30,319
1997,2,0.8955,814.5,296.9,0.8955,0.2416,30,322
1998,2,0.8970,814.6,297.9,0.8970,0.2383,30,325
1999,2,0.8984,814.7,298.8,0.8984,0.2349,30,328
2000,2,0.8999,814.8,299.8,0.8999,0.2316,30,331
2001,2,0.9013,814.9,300.7,0.9013,0.2282,30,334
2002,2,0.9028,815.0,301.7,0.9028,0.2249,30,337
2003,2,0.9042,815.1,302.6,0.9042,0.2215,30,340
2004,2,0.9057,815.2,303.6,0.9057,0.2182,30,343
2005,2,0.9071,815.2,304.6,0.9071,0.2148,30,346
2006,2,0.9086,815.3,305.5,0.9086,0.2115,30,349
2007,2,0.9100,815.4,306.5,0.9100,0.2081,30,352
2008,2,0.9115,815.5,307.4,0.9115,0.2048,30,355
2009,2,0.9129,815.6,308.4,0.9129,0.2014,30,358
2010,2,0.9144,815.7,309.3,0.9144,0.1981,30,361
2011,2,0.9158,815.7,310.3,0.9158,0.1947,30,364
2012,2,0.9173,815.8,311.3,0.9173,0.1914,30,367
2013,2,0.9187,815.9,312.2,0.9187,0.1880,30,370
2014,2,0.9202,816.0,313.2,0.9202,0.1847,30,373
2015,2,0.9216,816.0,314.1,0.9216,0.1813,30,376
2016,2,0.9231,816.1,315.1,0.9231,0.1780,30,379
2017,2,0.9245,816.2,316.1,0.9245,0.1746,30,382
2018,2,0.9260,816.3,317.0,0.9260,0.1713,30,385
2019,2,0.9274,816.3,318.0,0.9274,0.1679,30,388
2020,2,0.9289,816.4,318.9,0.9289,0.1646,30,391
2021,2,0.9303,816.5,319.9,0.9303,0.1612,30,394
2022,2,0.9318,816.5,320.9,0.9318,0.1579,30,397
2023,2,0.9332,816.6,321.8,0.9332,0.1545,30,400
2024,2,0.9347,816.6,322.8,0.9347,0.1512,30,403
2025,2,0.9361,816.7,323.7,0.9361,0.1478,30,406
2026,2,0.9376,816.8,324.7,0.9376,0.1444,30,409
2027,2,0.9390,816.8,325.6,0.9390,0.1411,30,412
2028,2,0.9405,816.9,326.6,0.9405,0.1377,30,415
2029,2,0.9419,816.9,327.6,0.9419,0.1344,30,418
2030,2,0.9434,817.0,328.5,0.9434,0.1310,30,421
2031,2,0.9448,817.0,329.5,0.9448,0.1277,30,424
2032,2,0.9463,817.1,330.4,0.9463,0.1243,30,427
2033,2,0.9478,817.1,331.4,0.9478,0.1210,30,430
2034,2,0.9492,817.2,332.4,0.9492,0.1176,30,433
2035,2,0.9507,817.2,333.3,0.9507,0.1142,30,436
2036,2,0.9521,817.3,334.3,0.9521,0.1109,30,439
2037,2,0.9536,817.3,335.2,0.9536,0.1075,30,442
2038,2,0.9550,817.4,336.2,0.9550,0.1042,30,445
2039,2,0.9565,817.4,337.2,0.9565,0.1008,30,448
2040,2,0.9579,817.4,338.1,0.9579,0.0974,30,451
2041,2,0.9594,817.5,339.1,0.9594,0.0941,30,454
2042,2,0.9608,817.5,340.1,0.9608,0.0907,30,457
2043,2,0.9623,817.5,341.0,0.9623,0.0874,30,460
2044,2,0.9637,817.6,342.0,0.9637,0.0840,30,463
2045,2,0.9652,817.6,342.9,0.9652,0.0807,30,466
2046,2,0.9666,817.6,343.9,0.9666,0.0773,30,469
2047,2,0.9681,817.7,344.9,0.9681,0.0739,30,472
2048,2,0.9695,817.7,345.8,0.9695,0.0706,30,475
2049,2,0.9710,817.7,346.8,0.9710,0.0672,30,478
2050,2,0.9724,817.8,347.7,0.9724,0.0639,30,481
2051,2,0.9739,817.8,348.7,0.9739,0.0605,30,484
2052,2,0.9753,817.8,349.7,0.9753,0.0571,30,487
2053,2,0.9768,817.8,350.6,0.9768,0.0538,30,490
2054,2,0.9782,817.8,351.6,0.9782,0.0504,30,493
2055,2,0.9797,817.9,352.5,0.9797,0.0471,30,496
2056,2,0.9811,817.9,353.5,0.9811,0.0437,30,499
2057,2,0.9826,817.9,354.5,0.9826,0.0403,30,502
2058,2,0.9840,817.9,355.4,0.9840,0.0370,30,505
2059,2,0.9855,817.9,356.4,0.9855,0.0336,30,508
2060,2,0.9869,817.9,357.3,0.9869,0.0303,31,1
2061,2,0.9884,818.0,358.3,0.9884,0.0269,31,4
2062,2,0.9898,818.0,359.3,0.9898,0.0235,31,7
2063,2,0.9913,818.0,360.2,0.9913,0.0202,31,10
2064,2,0.9927,818.0,361.2,0.9927,0.0168,31,13
2065,2,0.9942,818.0,362.2,0.9942,0.0134,31,16
2066,2,0.9956,818.0,363.1,0.9956,0.0101,31,19
2067,2,0.9971,818.0,364.1,0.9971,0.0067,31,22
2068,2,0.9985,818.0,365.0,0.9985,0.0034,31,25
2069,2,1.0000,818.0,366.0,1.0000,0.0000,31,28
2070,3,0.0000,862.0,366.0,0.0000,0.0000,32,1
2071,3,0.0015,862.0,365.0,0.0015,0.0034,32,4
2072,3,0.0029,862.0,364.1,0.0029,0.0067,32,7
2073,3,0.0044,862.0,363.1,0.0044,0.0101,32,10
2074,3,0.0058,862.0,362.2,0.0058,0.0134,32,13
2075,3,0.0073,862.0,361.2,0.0073,0.0168,32,16
2076,3,0.0087,862.0,360.2,0.0087,0.0202,32,19
2077,3,0.0102,862.0,359.3,0.0102,0.0235,32,22
2078,3,0.0116,862.0,358.3,0.0116,0.0269,32,25
2079,3,0.0131,862.1,357.3,0.0131,0.0303,32,28
2080,3,0.0145,862.1,356.4,0.0145,0.0336,32,31
2081,3,0.0160,862.1,355.4,0.0160,0.0370,32,34
2082,3,0.0174,862.1,354.5,0.0174,0.0403,32,37
2083,3,0.0189,862.1,353.5,0.0189,0.0437,32,40
2084,3,0.0203,862.1,352.5,0.0203,0.0471,32,43
2085,3,0.0218,862.2,351.6,0.0218,0.0504,32,46
2086,3,0.0232,862.2,350.6,0.0232,0.0538,32,49
2087,3,0.0247,862.2,349.7,0.0247,0.0571,32,52
2088,3,0.0261,862.2,348.7,0.0261,0.0605,32,55
2089,3,0.0276,862.2,347.7,0.0276,0.0639,32,58
2090,3,0.0290,862.3,346.8,0.0290,0.0672,32,61
2091,3,0.0305,862.3,345.8,0.0305,0.0706,32,64
2092,3,0.0319,862.3,344.9,0.0319,0.0739,32,67
2093,3,0.0334,862.4,343.9,0.0334,0.0773,32,70
2094,3,0.0348,862.4,342.9,0.0348,0.0807,32,73
2095,3,0.0363,862.4,342.0,0.0363,0.0840,32,76
2096,3,0.0377,862.5,341.0,0.0377,0.0874,32,79
2097,3,0.0392,862.5,340.1,0.0392,0.0907,32,82
2098,3,0.0406,862.5,339.1,0.0406,0.0941,32,85
2099,3,0.0421,862.6,338.1,0.0421,0.0974,32,88
2100,3,0.0435,862.6,337.2,0.0435,0.1008,32,91
2101,3,0.0450,862.6,336.2,0.0450,0.1042,32,94
2102,3,0.0464,862.7,335.2,0.0464,0.1075,32,97
2103,3,0.0479,862.7,334.3,0.0479,0.1109,32,100
2104,3,0.0493,862.8,333.3,0.0493,0.1142,32,103
2105,3,0.0508,862.8,332.4,0.0508,0.1176,32,106
2106,3,0.0522,862.9,331.4,0.0522,0.1210,32,109
2107,3,0.0537,862.9,330.4,0.0537,0.1243,32,112
2108,3,0.0552,863.0,329.5,0.0552,0.1277,32,115
2109,3,0.0566,863.0,328.5,0.0566,0.1310,32,118
2110,3,0.0581,863.1,327.6,0.0581,0.1344,32,121
2111,3,0.0595,863.1,326.6,0.0595,0.1377,32,124
2112,3,0.0610,863.2,325.6,0.0610,0.1411,32,127
2113,3,0.0624,863.2,324.7,0.0624,0.1444,32,130
2114,3,0.0639,863.3,323.7,0.0639,0.1478,32,133
2115,3,0.0653,863.4,322.8,0.0653,0.1512,32,136
2116,3,0.0668,863.4,321.8,0.0668,0.1545,32,139
2117,3,0.0682,863.5,320.9,0.0682,0.1579,32,142
2118,3,0.0697,863.5,319.9,0.0697,0.1612,32,145
2119,3,0.0711,863.6,318.9,0.0711,0.1646,32,148
2120,3,0.0726,863.7,318.0,0.0726,0.1679,32,151
2121,3,0.0740,863.7,317.0,0.0740,0.1713,32,154
2122,3,0.0755,863.8,316.1,0.0755,0.1746,32,157
2123,3,0.0769,863.9,315.1,0.0769,0.1780,32,160
2124,3,0.0784,864.0,314.1,0.0784,0.1813,32,163
2125,3,0.0798,864.0,313.2,0.0798,0.1847,32,166
2126,3,0.0813,864.1,312.2,0.0813,0.1880,32,169
2127,3,0.0827,864.2,311.3,0.0827,0.1914,32,172
2128,3,0.0842,864.3,310.3,0.0842,0.1947,32,175
2129,3,0.0856,864.3,309.3,0.0856,0.1981,32,178
2130,3,0.0871,864.4,308.4,0.0871,0.2014,32,181
2131,3,0.0885,864.5,307.4,0.0885,0.2048,32,184
2132,3,0.0900,864.6,306.5,0.0900,0.2081,32,187
2133,3,0.0914,864.7,305.5,0.0914,0.2115,32,190
2134,3,0.0929,864.8,304.6,0.0929,0.2148,32,193
2135,3,0.0943,864.8,303.6,0.0943,0.2182,32,196
2136,3,0.0958,864.9,302.6,0.0958,0.2215,32,199
2137,3,0.0972,865.0,301.7,0.0972,0.2249,32,202
2138,3,0.0987,865.1,300.7,0.0987,0.2282,32,205
2139,3,0.1001,865.2,299.8,0.1001,0.2316,32,208
2140,3,0.1016,865.3,298.8,0.1016,0.2349,32,211
2141,3,0.1030,865.4,297.9,0.1030,0.2383,32,214
2142,3,0.1045,865.5,296.9,0.1045,0.2416,32,217
2143,3,0.1060,865.6,295.9,0.1060,0.2449,32,220
2144,3,0.1074,865.7,295.0,0.1074,0.2483,32,223
2145,3,0.1089,865.8,294.0,0.1089,0.2516,32,226
2146,3,0.1103,865.9,293.1,0.1103,0.2550,32,229
2147,3,0.1118,866.0,292.1,0.1118,0.2583,32,232
2148,3,0.1132,866.1,291.2,0.1132,0.2616,32,235
2149,3,0.1147,866.2,290.2,0.1147,0.2650,32,238
2150,3,0.1161,866.3,289.3,0.1161,0.2683,32,241
2151,3,0.1176,866.4,288.3,0.1176,0.2717,32,244
2152,3,0.1190,866.5,287.3,0.1190,0.2750,32,247
2153,3,0.1205,866.7,286.4,0.1205,0.2783,32,250
2154,3,0.1219,866.8,285.4,0.1219,0.2817,32,253
2155,3,0.1234,866.9,284.5,0.1234,0.2850,32,256
2156,3,0.1248,867.0,283.5,0.1248,0.2884,32,259
2157,3,0.1263,867.1,282.6,0.1263,0.2917,32,262
2158,3,0.1277,867.3,281.6,0.1277,0.2950,32,265
2159,3,0.1292,867.4,280.7,0.1292,0.2984,32,268
2160,3,0.1306,867.5,279.7,0.1306,0.3017,32,271
2161,3,0.1321,867.6,278.8,0.1321,0.3050,32,274
2162,3,0.1335,867.7,277.8,0.1335,0.3084,32,277
2163,3,0.1350,867.9,276.9,0.1350,0.3117,32,280
2164,3,0.1364,868.0,275.9,0.1364,0.3150,32,283
2165,3,0.1379,868.1,275.0,0.1379,0.3183,32,286
2166,3,0.1393,868.3,274.0,0.1393,0.3217,32,289
2167,3,0.1408,868.4,273.0,0.1408,0.3250,32,292
2168,3,0.1422,868.5,272.1,0.1422,0.3283,32,295
2169,3,0.1437,868.7,271.1,0.1437,0.3317,32,298
2170,3,0.1451,868.8,270.2,0.1451,0.3350,32,301
2171,3,0.1466,869.0,269.2,0.1466,0.3383,32,304
2172,3,0.1480,869.1,268.3,0.1480,0.3416,32,307
2173,3,0.1495,869.2,267.3,0.1495,0.3450,32,310
2174,3,0.1509,869.4,266.4,0.1509,0.3483,32,313
2175,3,0.1524,869.5,265.4,0.1524,0.3516,32,316
2176,3,0.1538,869.7,264.5,0.1538,0.3549,32,319
2177,3,0.1553,869.8,263.5,0.1553,0.3582,32,322
2178,3,0.1567,870.0,262.6,0.1567,0.3616,32,325
2179,3,0.1582,870.1,261.6,0.1582,0.3649,32,328
2180,3,0.1597,870.3,260.7,0.1597,0.3682,32,331
2181,3,0.1611,870.4,259.7,0.1611,0.3715,32,334
2182,3,0.1626,870.6,258.8,0.1626,0.3748,32,337
2183,3,0.1640,870.8,257.9,0.1640,0.3781,32,340
2184,3,0.1655,870.9,256.9,0.1655,0.3815,32,343
2185,3,0.1669,871.1,256.0,0.1669,0.3848,32,346
2186,3,0.1684,871.2,255.0,0.1684,0.3881,32,349
2187,3,0.1698,871.4,254.1,0.1698,0.3914,32,352
2188,3,0.1713,871.6,253.1,0.1713,0.3947,32,355
2189,3,0.1727,871.7,252.2,0.1727,0.3980,32,358
2190,3,0.1742,871.9,251.2,0.1742,0.4013,32,361
2191,3,0.1756,872.1,250.3,0.1756,0.4046,32,364
2192,3,0.1771,872.3,249.3,0.1771,0.4079,32,367
2193,3,0.1785,872.4,248.4,0.1785,0.4112,32,370
2194,3,0.1800,872.6,247.4,0.1800,0.4145,32,373
2195,3,0.1814,872.8,246.5,0.1814,0.4178,32,376
2196,3,0.1829,873.0,245.6,0.1829,0.4212,32,379
2197,3,0.1843,873.2,244.6,0.1843,0.4245,32,382
2198,3,0.1858,873.3,243.7,0.1858,0.4278,32,385
2199,3,0.1872,873.5,242.7,0.1872,0.4310,32,388
2200,3,0.1887,873.7,241.8,0.1887,0.4343,32,391
2201,3,0.1901,873.9,240.8,0.1901,0.4376,32,394
2202,3,0.1916,874.1,239.9,0.1916,0.4409,32,397
2203,3,0.1930,874.3,238.9,0.1930,0.4442,32,400
2204,3,0.1945,874.5,238.0,0.1945,0.4475,32,403
2205,3,0.1959,874.7,237.1,0.1959,0.4508,32,406
2206,3,0.1974,874.9,236.1,0.1974,0.4541,32,409
2207,3,0.1988,875.1,235.2,0.1988,0.4574,32,412
2208,3,0.2003,875.3,234.2,0.2003,0.4607,32,415
2209,3,0.2017,875.5,233.3,0.2017,0.4640,32,418
2210,3,0.2032,875.7,232.4,0.2032,0.4673,32,421
